"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","103039","[TC_0206006] Validate Logic when user can select exact Cash amount total","chromium","2026-04-21","broken","2026-04-21","Payment Cash POS","","",""
"","9063","[TC_0205268] Validate fungsi suggestion notes saat pertama kali membuka pop-up menu BIASA","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","39033","[TC_0205487] Validate Logic When User Apply Promotion Head Then Cancel Order - Order Pages - Open Bill Dicount %","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","0","[TCAT_OMS_CQSTM_0013] Validate Logic when User can undo Cancel Order after Save Order with button Cancel","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Cancel Order","","",""
"","40295","[TC_0205442] Validate Logic When User Apply Promotion Head - Order Pages - Discount Bill Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","8972","[TC_0205581] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Discount Limit % Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","35669","[TC_0205467] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","9593","[TC_0205584] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Menu Discount Rp All Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","10078","[TC_0205385] Validate Logic when User cannot Cancel Order while having no ordered items and not saving order first","chromium","2026-04-21","passed","2026-04-21","Quick Service Cancel Order","","",""
"","18507","[TC_0205331] Validate Logic when User can Move Item to the empty order with the same Sales Mode from Quick Service to Quick Service","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","1","[TCAT_OMS_CQSBO_0020] Validate Logic When User Able To Add Menu Paket With Notes Before Save Order","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","7065","[TC_0205731] Validate Logic when User can Sort Descending End Date Today's Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","4633","[TC_0205689] Validate Logic when User can Test Print All Station by check - Select All - in Troubleshoot sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","9318","[TC_0205717] Validate Logic when User can Deactivate Auto Sync POS in Synchronize Data sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","5701","[TC_0205716] Validate Logic when User can Activate Auto Sync POS in Synchronize Data sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","6709","[TC_0205790] Validate Logic when User can Activate Trial Mode in Trial Mode sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205220] Validate Logic when User can access payment on Link Table with Split Bill table from Parent (Main) Split Bill","chromium","2026-04-21","skipped","2026-04-21","Dine in Link Table","","",""
"","0","[TC_0205213] Validate Logic when User can access Child Table after user Link Table","chromium","2026-04-21","skipped","2026-04-21","Dine in Link Table","","",""
"","0","[TC_0205187] Validate Logic when User can Move Item to the empty table with all Menu(s) selected","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Item","","",""
"","30847","[TC_0205435] Validate Logic When User Apply Promotion Head Then Cancel Order - Order Pages - Open Bill Dicount %","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","11824","[TCAT_OMS_CQSTM_0015] Validate logic POS when user edit Sales Mode within the Order Page before order menu","chromium","2026-04-21","failed","2026-04-21","Quick Service Classic Edit Order","","",""
"","0","[TC_0205217] Validate Logic when User cannot Link Table while the Link Table on the other table already applied","chromium","2026-04-21","skipped","2026-04-21","Dine in Link Table","","",""
"","22424","[TC_0205394] Validate Logic When User Apply Promotion Head - Order Pages - Type: Discount % Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","19169","[TC_0205340] Validate Logic when User can Increase an item with ≥ 1 Qty in Move Item to the other order from Quick Service to Quick Service","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","101776","[TC_0205695] Validate Logic when User can Select QR Code Scanner Mode in Application Setting sub-tab menu on Tools","chromium","2026-04-20","broken","2026-04-20","Tools","","",""
"","1","[TCAT_OMS_CQSTM_0009] Validate Logic when User cannot Cancel Order after Save Order without select Cancel Notes","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Cancel Order","","",""
"","8724","[TC_0205536] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Menu Discount Rp Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","8810","[TC_0205555] Validate Logic When User Apply Promotion Head - Order Pages - Menu Discount Rp Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","6555","[TC_0205784] Validate Logic when User can open Detail Branch Event in Branch Event List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205173] Validate Logic when User already Fire all menu, user can Cancel Menu","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
"","0","[TC_0205190] Validate Logic when User can Move Item to the filled table with a Menu selected","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Item","","",""
"","0","[TC_0205036] Validate logic when user able to add Menu Biasa Special Price with Notes after Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","11686","[TC_0206021] Validate Logic when user cannot apply Card Payment while Card Amount is empty","chromium","2026-04-21","failed","2026-04-21","Payment Card POS","","",""
"","6620","[TC_0205778] Validate Logic when User can sort Ascending Ref Number in Branch Event List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","6596","[TC_0205788] Validate Logic when User can navigate to the Last Page in Branch Event List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","8812","[TC_0205524] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM MENU","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","5124","[TC_0205704] Validate Logic when User can Select Sales Mode for Quick Service in Application Setting sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","26742","[TC_0205416] Validate Logic When User Apply Promotion Head - Payment Pages - Open Bill Dicount Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","0","[TC_0205166] Validate Logic when User can Merge Table with filled table after Hold menu","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","3795","[TC_0202005] Validate Logic when User input alphanumeric pin login","chromium","2026-04-20","passed","2026-04-20","Sign PIN","","",""
"","8771","[TC_0205521] Validate Logic When User Apply Promotion Head - Payment Pages - Open Bill Dicount %","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","7124","[TC_0205787] Validate Logic when User can navigate to the Previous Page in Branch Event List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","9089","[TC_0205352] Validate Logic when User cannot Move Item without ordered item to the other order from Quick Service to Quick Service","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","0","[TC_0205050] Validate Logic When User Able To Add Menu Open Price Special Price With Notes After Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","6949","[TC_0205742] Validate Logic when User can navigate to All Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205188] Validate Logic when User can Cancel Menu in previous table after Move Item","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
"","9914","[TC_0205381] Validate Logic when User cannot Cancel Order before Save Order without input Cancel Notes","chromium","2026-04-21","passed","2026-04-21","Quick Service Cancel Order","","",""
"","6809","[TC_0205736] Validate Logic when User can Sort Ascending Type Today's Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","8973","[TC_0205552] Validate Logic When User Apply Promotion Head - Order Pages - Discount Limit % Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","25532","[TC_0205420] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM MENU CATEGORY DETAIL","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","8797","[TC_0205568] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","0","[TC_0205259] Validate Logic when User still can access the Split Bill table after finishing order Child (Splitted) Bill payment first","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","8065","[TC_0205313] Validate Logic When User Able To Add Menu Open Price With Notes After Save","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","0","[TC_0205043] Validate logic when user able to add Menu Paket Special Price with notes after Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","29965","[TC_0205399] Validate Logic When User Apply Promotion Head - Order Pages - Menu Discount Rp Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","1","[TCAT_OMS_CQSTM_0016] Validate logic POS when user edit Sales Mode within the Order Page after order menu","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Edit Order","","",""
"","6648","[TC_0205779] Validate Logic when User can sort Descending Ref Number in Branch Event List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205256] Validate Logic when User can Split Bill empty Child (Splitted) Bill","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","0","[TC_0205165] Validate Logic when User can open Child Merge Table and redirect to Parent Merge Table","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","11395","[TC_0206055] Validate Logic when user apply Cash first and Other Voucher (Fixed) payment method, Other Voucher replaced total payment","chromium","2026-04-21","failed","2026-04-21","Payment Mix POS","","",""
"","1","[TC_0205197] Validate Logic when User can Move Item from Dine-In to Quick Service","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Item","","",""
"","19726","[TC_0205351] Validate Logic when User cannot Move Item while not having access","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","0","[TCAT_OMS_CQSBO_0052] Validate Logic When User Able To Add Menu Extra Special Price With Notes After Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","8824","[TC_0205523] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM MENU CATEGORY DETAIL","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","7166","[TC_0205765] Validate Logic when User can navigate to the Previous Page All Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205189] Validate Logic when User can Move Item to the empty table with a Menu selected","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Item","","",""
"","9766","[TC_0205508] Validate Logic When User Apply Promotion Head - Payment Pages - Discount Bill Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","8915","[TC_0205505] Validate Logic When User Apply Promotion Head - Order Pages - Menu Discount Rp Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","1","[TC_0205221] Validate Logic when User cannot access payment on Link Table with Split Bill table from Child (Splitted) Split Bill","chromium","2026-04-21","skipped","2026-04-21","Dine in Link Table","","",""
"","9475","[TC_0205574] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM MENU CATEGORY DETAIL","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","0","[TC_0205030] Validate Logic When User Able To Add Menu Biasa Special Price","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","27487","[TC_0205460] Validate Logic When User Apply Promotion Head - Payment Pages - Discount % Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","7053","[TC_0205739] Validate Logic when User can Sort Descending Status Today's Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","6779","[TC_0205760] Validate Logic when User can Sort Ascending Type All Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","8722","[TC_0205563] Validate Logic When User Apply Promotion Head - Payment Pages - Discount % Menu Category Detail","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","9601","[TC_0205590] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - FREE ITEM MENU CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","16203","[TC_0205365] Validate Logic when User can Deselect All Move Item to the other order from Quick Service to Dine-In","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","2","[TC_0205168] Validate Logic when User can Merge Table with emptied table after Hold All menu","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","1","[TCAT_OMS_CQSBO_0051] Validate Logic When User Able To Add Menu Extra Special Price With Notes Before Save","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","9519","[TC_0205289] Validate Logic When User Able To Add Menu Extra With Notes Before Save Order","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","11383","[TC_0206015] Validate Logic when user can input Card Amount automatically","chromium","2026-04-21","failed","2026-04-21","Payment Card POS","","",""
"","1","[TC_0205441] Validate Logic When User Apply Promotion Head - Order Pages - BUY X GET FREE Y Category","chromium","2026-04-21","skipped","2026-04-21","Promotion Inclusive Before Discount","","",""
"","8733","[TC_0205527] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Discount % Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","5380","[TC_0205711] Validate Logic when User can Deactivate ESO Server in Application Setting sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","6728","[TC_0206065] Validate Logic When User Able To Payment With Non Sales Payment And Compliment Payment Compliment First Then Non Sales","chromium","2026-04-21","failed","2026-04-21","Payment Other Cost ","","",""
"","24238","[TC_0206003] Validate Logic when user can input exact Cash amount total","chromium","2026-04-21","failed","2026-04-21","Payment Cash POS","","",""
"","18299","[TC_0205386] Validate logic POS when user edit Sales Mode within the Order Page before order menu","chromium","2026-04-21","passed","2026-04-21","Quick Service Edit Order","","",""
"","26595","[TC_0205436] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - FREE ITEM ALL CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","22002","[TC_0205370] Validate Logic when User can Move Item to filled table from Quick Service to Dine-In Parent Merge Table","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","36667","[TC_0205488] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - FREE ITEM ALL CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","50042","[TC_0205332] Validate Logic when User can Navigate to the next Move Item page","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","27842","[TC_0205469] Validate Logic When User Apply Promotion Head - Payment Pages - Open Bill Dicount %","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","12499","[TC_0205350] Validate Logic when User can Move Item from Dine-In to Quick Service","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","0","[TC_0205177] Validate Logic when user cannot Move Table while not having access","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Table","","",""
"","8680","[TC_0205523] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM MENU CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","1","[TCAT_OMS_CQSTM_0026] Validate user can click arrow up if item on menu list >=5","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Pagination Order","","",""
"","0","[TC_0205174] Validate Logic when user cannot Move Table to the other filled table","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Table","","",""
"","8226","[TC_0205267] Validate order list ketika user update dengan pilih promo dan back MENU BIASA","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","0","[TC_0205210] Validate Logic when User can Link Table to other table with the same Sales Mode","chromium","2026-04-21","skipped","2026-04-21","Dine in Link Table","","",""
"","11350","[TC_0206044] Validate Logic when user can mix Cash and Compliment payment method","chromium","2026-04-21","failed","2026-04-21","Payment Mix POS","","",""
"","0","[TC_0205174] Validate Logic when User already Fire menu, user cannot Cancel Menu without Cancel Notes","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
"","8972","[TC_0205312] Validate Logic When User Able To Add Menu Open Price With Notes Before Save","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","0","[TC_0205243] Validate Logic when User can Add Bill in Split Bill","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Split Bill","","",""
"","0","[TC_0205041] Validate Logic When User Able To Delete Menu Paket Special Price After Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","8090","[TC_0205272] Validate Logic When User Able To Edit Qty Menu Biasa","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","8749","[TC_0205533] Validate Logic When User Apply Promotion Head Then Cancel 1 Menu - Order Pages - Menu Discount Rp All Category","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive Before Discount","","",""
"","6847","[TC_0205744] Validate Logic when User input Invalid Search All Promotions in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205025] Validate logic when user able to add Menu Paket with notes before Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","8057","[TC_0205274] Validate Logic When User Able To Edit Qty Menu Extra","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","0","[TC_0205180] Validate Logic when User can Cancel Menu before Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
"","4735","[TC_0205690] Validate Logic when User can Test Print All Station manually in Troubleshoot sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","6732","[TC_0205770] Validate Logic when User can Check for Update in Software Update sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","4264","[TC_0205699] Validate Logic when User can Input Valid Timer Second Warning in Application Setting sub-tab menu on Tools","chromium","2026-04-20","passed","2026-04-20","Tools","","",""
"","6914","[TC_0205727] Validate Logic when User can navigate to Today's Promotions list in Promotion List sub-tab menu on Tools","chromium","2026-04-20","failed","2026-04-20","Tools","","",""
"","0","[TC_0205047] Validate logic when user able to delete Menu Open Price Special Price before Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","0","[TC_0205033] Validate Logic When User Able To Delete Menu Biasa Special Price Before Save","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","29709","[TC_0205337] Validate Logic when User can Move Item to the other filled order with all Menu(s) selected from Quick Service to Quick Service","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","11799","[TC_0205377] Validate Logic when User can Cancel Order after saving order","chromium","2026-04-21","passed","2026-04-21","Quick Service Cancel Order","","",""
"","9884","[TC_0205384] Validate Logic when User can undo Cancel Order after Save Order with button Cancel","chromium","2026-04-21","passed","2026-04-21","Quick Service Cancel Order","","",""
"","27195","[TC_0205465] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","1","[TCAT_OMS_CQSBO_0007] Validate Logic When User Able To Delete Menu Biasa before Save Order","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","36303","[TC_0205456] Validate Logic When User Apply Promotion Head - Payment Pages - Discount Bill Rp","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive After Discount","","",""
"","3793","[TC_0202003] Validate Logic when User input invalid/unregistered pin login","chromium","2026-04-20","passed","2026-04-20","Sign PIN","","",""
"","1","[TC_0205153] Validate Logic when User can Merge Table with unordered table, empty ordered table and filled table","chromium","2026-04-21","skipped","2026-04-21","Dine in Merge Table","","",""
"","104137","[TC_0206028] Validate Logic when user can cancel Complimentary","chromium","2026-04-21","broken","2026-04-21","Payment Compliment POS","","",""
"","26704","[TC_0205418] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM ALL CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","25237","[TC_0205400] Validate Logic When User Apply Promotion Head - Order Pages - Menu Discount Rp Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","27196","[TC_0205413] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","8774","[TC_0205572] Validate Logic When User Apply Promotion - Apply All Qty - FREE ITEM ALL CATEGORY","chromium","2026-04-21","passed","2026-04-21","Promotion Exclusive After Discount","","",""
"","1","[TCAT_OMS_CQSBO_0025] Validate Logic When User Able To Add Menu Biasa Special Price","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","17321","[TC_0205324] Validate Logic when user cannot Move Table while not having access","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Table","","",""
"","0","[TC_0205014] Validate Logic When User Able To Delete Menu Extra Sebelum Save Order","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Order Menu","","",""
"","8029","[TC_0205292] Validate Logic When User Able To Edit Menu Extra With Notes After Save Order","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","28901","[TC_0205406] Validate Logic When User Apply Promotion Head - Payment Pages - Discount % Menu","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","0","[TCAT_OMS_CQSBO_0010] Validate Logic When User Able To Delete Menu Biasa after Save Order","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","1","[TCAT_OMS_CQSBO_0032] Validate Logic When User Able To Add Menu Paket Special Price","chromium","2026-04-21","skipped","2026-04-21","Quick Service Classic Add Order","","",""
"","9018","[TC_0205295] Validate Logic When User Able To Edit Qty Menu Biasa Special Price After Save","chromium","2026-04-21","passed","2026-04-21","Quick Service Add Order","","",""
"","9254","[TC_0205349] Validate Logic when User cannot Move Item to the other empty order with different Sales Mode from Quick Service to Quick Service","chromium","2026-04-21","passed","2026-04-21","Quick Service Move Item","","",""
"","26783","[TC_0205414] Validate Logic When User Apply Promotion Head - Payment Pages - Menu Discount Rp Menu Category","chromium","2026-04-21","passed","2026-04-21","Promotion Inclusive Before Discount","","",""
"","1","[TC_0205237] Validate Logic when User cannot proceed to payment before Fire All the menu","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Hold Menu","","",""
"","1","[TC_0205171] Validate Logic when User can Move Table to the other table with different Table Section","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Move Table","","",""
"","0","[TC_0205182] Validate Logic when User cannot Cancel Menu while not having access","chromium","2026-04-21","skipped","2026-04-21","Ordering Dine In Cancel Menu","","",""
